route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
1808,13,561490,1,Dawesville East,36536
1808,14,561491,1,Dawesville East,36536
1808,14,561492,1,Dawesville East,36536
1808,14,561493,1,Dawesville East,36536
1808,14,561494,1,Dawesville East,36536
1808,14,561495,1,Dawesville East,36536
1808,14,561496,1,Dawesville East,36536
1808,14,561497,1,Dawesville East,36536
1808,14,561498,1,Dawesville East,36536
1808,14,561499,1,Dawesville East,36536
1808,14,561500,1,Dawesville East,36536
1808,14,561501,1,Dawesville East,36536
1808,14,561502,1,Dawesville East,36536
1808,14,561503,1,Dawesville East,36536
1808,14,561504,1,Dawesville East,36536
1808,21,561505,1,Dawesville East,36536
1808,21,561506,1,Dawesville East,36536
1808,21,561507,1,Dawesville East,36536
1808,21,561508,1,Dawesville East,36536
1808,21,561509,1,Dawesville East,36536
1808,21,561510,1,Dawesville East,36536
1808,32,561511,1,Dawesville East,36536
1808,32,561512,1,Dawesville East,36536
1808,32,561513,1,Dawesville East,36536
1808,32,561514,1,Dawesville East,36536
1808,32,561515,1,Dawesville East,36536
1808,32,561516,1,Dawesville East,36536
1808,32,561517,1,Dawesville East,36536
1808,32,561518,1,Dawesville East,36536
1808,32,561519,1,Dawesville East,36536
1808,32,561520,1,Dawesville East,36536
1808,32,561521,1,Dawesville East,36536
1808,32,561522,1,Dawesville East,36536
1808,32,561523,1,Dawesville East,36536
1808,32,561524,1,Dawesville East,36536
1808,32,561525,1,Dawesville East,36536
1808,32,561526,1,Dawesville East,36536
1808,32,561527,1,Dawesville East,36536
1808,32,561528,1,Dawesville East,36536
1808,32,561529,1,Dawesville East,36536
1808,32,561530,1,Dawesville East,36536
1808,32,561531,1,Dawesville East,36536
1808,32,561532,1,Dawesville East,36536
1808,15,561533,1,Dawesville East,36537
1808,15,561534,1,Bouvard,36538
1808,15,561535,1,Bouvard,36539
1810,32,561629,1,Greenfields,36546
1810,32,561630,1,Greenfields,36546
1810,32,561631,1,Greenfields,36546
1810,32,561632,1,Greenfields,36546
1810,32,561633,1,Greenfields,36546
1810,32,561634,1,Greenfields,36546
1810,32,561635,1,Greenfields,36546
1810,32,561636,1,Greenfields,36546
1810,32,561637,1,Greenfields,36546
1810,32,561638,1,Greenfields,36546
1810,32,561639,1,Greenfields,36546
1810,32,561640,1,Greenfields,36546
1810,32,561641,1,Greenfields,36546
1810,32,561642,1,Greenfields,36546
1810,14,561643,1,Greenfields,36546
1810,14,561644,1,Greenfields,36546
1810,14,561645,1,Greenfields,36546
1810,14,561646,1,Greenfields,36546
1810,14,561647,1,Greenfields,36546
1810,14,561648,1,Greenfields,36546
1810,14,561649,1,Greenfields,36546
1810,14,561650,1,Greenfields,36546
1810,14,561651,1,Greenfields,36546
1810,14,561652,1,Greenfields,36546
1810,14,561653,1,Greenfields,36546
1810,14,561654,1,Greenfields,36546
1810,14,561655,1,Greenfields,36546
1810,14,561656,1,Greenfields,36546
1810,14,561657,1,Greenfields,36546
1810,21,561658,1,Greenfields,36546
1810,21,561659,1,Greenfields,36546
1810,21,561660,1,Greenfields,36546
1810,21,561661,1,Greenfields,36546
1810,21,561662,1,Greenfields,36546
1810,21,561663,1,Greenfields,36546
1810,32,561664,1,Greenfields,36546
1810,32,561665,1,Furnissdale,36547
1810,32,561666,1,Furnissdale,36547
1810,32,561667,1,Furnissdale,36547
1810,32,561668,1,Furnissdale,36547
1810,32,561709,0,Mandurah Stn,36549
1810,32,561710,0,Mandurah Stn,36549
1810,32,561711,0,Mandurah Stn,36549
1810,32,561712,0,Mandurah Stn,36549
1828,32,562269,0,Perth Stn,36556
1828,32,562270,0,Perth Stn,36556
1828,32,562271,0,Perth Stn,36556
1828,32,562272,0,Perth Stn,36556
1828,32,562273,0,Perth Stn,36556
1828,32,562274,0,Perth Stn,36556
1828,32,562275,0,Perth Stn,36556
1828,32,562276,0,Perth Stn,36556
1828,32,562277,0,Perth Stn,36556
1828,32,562278,0,Perth Stn,36556
1828,32,562279,0,Perth Stn,36556
1828,32,562280,0,Perth Stn,36556
1828,32,562281,0,Perth Stn,36556
1828,32,562282,0,Perth Stn,36556
1828,32,562283,0,Perth Stn,36557
1828,32,562284,0,Perth Stn,36557
1828,32,562285,0,Perth Stn,36557
1828,32,562286,0,Perth Stn,36557
1828,32,562287,0,Perth Stn,36557
1828,32,562288,0,Perth Stn,36557
1828,32,562289,0,Perth Stn,36557
1828,32,562290,0,Perth Stn,36557
1828,82,562291,0,Perth Stn,36558
1828,83,562292,0,Perth Stn,36558
1828,49,562293,0,Perth Stn,36558
1828,82,562294,0,Perth Stn,36558
1828,82,562295,0,Perth Stn,36558
1828,82,562296,0,Perth Stn,36558
1828,83,562297,0,Perth Stn,36558
1828,83,562298,0,Perth Stn,36558
1828,83,562299,0,Perth Stn,36558
1828,83,562300,0,Perth Stn,36558
1828,83,562301,0,Perth Stn,36558
1828,83,562302,0,Perth Stn,36558
1828,83,562303,0,Perth Stn,36558
1828,49,562304,0,Perth Stn,36558
1828,49,562305,0,Perth Stn,36558
1828,49,562306,0,Perth Stn,36558
1828,49,562307,0,Perth Stn,36558
1828,49,562308,0,Perth Stn,36558
1828,49,562309,0,Perth Stn,36558
1828,49,562310,0,Perth Stn,36558
1828,32,562350,0,Perth Stn,36561
1828,32,562351,0,Perth Stn,36561
1828,32,562352,0,Perth Stn,36561
1828,32,562353,0,Perth Stn,36561
1828,32,562354,0,Perth Stn,36561
1828,32,562355,0,Perth Stn,36561
1827,32,563299,1,Whitfords Stn,36582
1827,32,563300,1,Whitfords Stn,36582
1827,32,563301,1,Whitfords Stn,36582
1827,32,563302,1,Whitfords Stn,36582
1827,32,563303,1,Whitfords Stn,36582
1827,32,563304,1,Whitfords Stn,36582
1827,32,563305,1,Whitfords Stn,36582
1827,32,563306,1,Whitfords Stn,36582
1827,32,563307,1,Whitfords Stn,36582
1827,32,563308,1,Whitfords Stn,36582
1827,32,563309,1,Whitfords Stn,36582
1827,32,563310,1,Whitfords Stn,36582
1827,32,563311,1,Whitfords Stn,36582
1827,32,563312,1,Whitfords Stn,36582
1827,32,563313,1,Whitfords Stn,36582
1827,32,563314,1,Whitfords Stn,36582
1827,32,563315,1,Whitfords Stn,36582
1827,32,563316,1,Whitfords Stn,36582
1827,32,563317,1,Whitfords Stn,36582
1827,32,563318,1,Whitfords Stn,36582
1827,32,563319,1,Whitfords Stn,36582
1827,32,563320,1,Whitfords Stn,36582
1827,32,563690,0,Esplanade Stn,36590
1827,32,563691,0,Esplanade Stn,36590
1827,32,563692,0,Esplanade Stn,36590
1827,32,563693,0,Esplanade Stn,36590
1827,32,563694,0,Esplanade Stn,36590
1827,32,563695,0,Esplanade Stn,36590
1827,32,563696,0,Esplanade Stn,36590
1827,32,563697,0,Esplanade Stn,36590
1827,32,563698,0,Esplanade Stn,36590
1827,32,563699,0,Esplanade Stn,36590
1827,32,563700,0,Esplanade Stn,36590
1827,32,563701,0,Esplanade Stn,36590
1827,32,563702,0,Esplanade Stn,36590
1827,32,563703,0,Esplanade Stn,36590
1827,32,563704,0,Esplanade Stn,36590
1827,32,563705,0,Esplanade Stn,36590
1827,32,563706,0,Esplanade Stn,36590
1827,32,563707,0,Esplanade Stn,36590
1827,32,563708,0,Esplanade Stn,36590
1827,32,563709,0,Esplanade Stn,36590
1827,32,563710,0,Esplanade Stn,36590
1827,32,563711,0,Perth Stn,36591
1831,83,563819,0,Perth Stn,36599
1831,49,563820,0,Perth Stn,36599
1865,32,564081,1,Mandurah Stn,36601
1865,32,564082,1,Mandurah Stn,36601
1865,32,564083,1,Mandurah Stn,36601
1865,32,564084,1,Mandurah Stn,36601
1865,32,564085,1,Mandurah Stn,36601
1865,32,564086,1,Mandurah Stn,36601
1865,32,564087,1,Mandurah Stn,36601
1865,32,564088,1,Mandurah Stn,36601
1865,32,564089,1,Mandurah Stn,36601
1865,32,564090,1,Mandurah Stn,36601
1865,32,564091,1,Mandurah Stn,36601
1865,32,564092,1,Mandurah Stn,36601
1865,32,564093,1,Mandurah Stn,36601
1865,32,564094,1,Mandurah Stn,36601
1865,32,564095,1,Rockingham Stn,36603
1865,32,564133,1,Cockburn Central Stn,36606
1865,32,564134,1,Cockburn Central Stn,36606
1865,32,564135,1,Cockburn Central Stn,36606
1865,32,564136,1,Cockburn Central Stn,36606
1865,32,564137,1,Cockburn Central Stn,36606
1865,32,564138,1,Cockburn Central Stn,36606
1865,32,564139,1,Cockburn Central Stn,36606
1865,32,564140,1,Cockburn Central Stn,36606
1865,32,564141,1,Cockburn Central Stn,36606
1865,32,564142,1,Cockburn Central Stn,36606
1865,32,564143,1,Cockburn Central Stn,36606
1865,32,564144,1,Cockburn Central Stn,36606
1865,32,564145,1,Cockburn Central Stn,36606
1865,32,564146,1,Cockburn Central Stn,36606
1865,32,564147,1,Cockburn Central Stn,36606
1865,32,564148,1,Cockburn Central Stn,36606
1865,32,564149,1,Cockburn Central Stn,36606
1865,32,564150,1,Cockburn Central Stn,36606
1865,32,564151,1,Cockburn Central Stn,36606
1865,32,564152,1,Cockburn Central Stn,36606
1865,32,564153,1,Cockburn Central Stn,36606
1865,32,564154,1,Cockburn Central Stn,36606
1865,32,564155,1,Cockburn Central Stn,36606
1865,32,564156,1,Cockburn Central Stn,36606
1865,32,564157,1,Cockburn Central Stn,36606
1865,32,564158,1,Cockburn Central Stn,36606
1865,32,564159,1,Cockburn Central Stn,36606
1865,32,564160,1,Cockburn Central Stn,36606
1865,32,564161,1,Cockburn Central Stn,36606
1865,32,564162,1,Cockburn Central Stn,36606
1865,32,564163,1,Cockburn Central Stn,36606
1865,32,564164,1,Cockburn Central Stn,36606
1865,32,564165,1,Cockburn Central Stn,36606
1865,32,564166,1,Cockburn Central Stn,36606
1865,32,564167,1,Cockburn Central Stn,36606
1865,32,564495,0,Perth Underground Stn,36611
1865,32,564496,0,Perth Underground Stn,36611
1865,32,564497,0,Perth Underground Stn,36611
1865,32,564498,0,Perth Underground Stn,36611
1865,32,564499,0,Perth Underground Stn,36611
1865,32,564500,0,Perth Underground Stn,36611
1865,32,564501,0,Perth Underground Stn,36611
1865,32,564502,0,Perth Underground Stn,36611
1865,32,564503,0,Perth Underground Stn,36611
1865,32,564504,0,Perth Underground Stn,36611
1865,32,564505,0,Perth Underground Stn,36613
1865,32,564537,0,Perth Underground Stn,36617
1865,32,564538,0,Perth Underground Stn,36617
1865,32,564539,0,Perth Underground Stn,36617
1865,32,564540,0,Perth Underground Stn,36617
1865,32,564541,0,Perth Underground Stn,36617
1865,32,564542,0,Perth Underground Stn,36617
1865,32,564543,0,Perth Underground Stn,36617
1865,32,564544,0,Perth Underground Stn,36617
1865,32,564545,0,Perth Underground Stn,36617
1865,32,564546,0,Perth Underground Stn,36617
1865,32,564547,0,Perth Underground Stn,36617
1865,32,564548,0,Perth Underground Stn,36617
1865,32,564549,0,Perth Underground Stn,36617
1865,32,564550,0,Perth Underground Stn,36617
1865,32,564551,0,Perth Underground Stn,36617
1865,32,564552,0,Perth Underground Stn,36617
1865,32,564553,0,Perth Underground Stn,36617
1865,32,564554,0,Perth Underground Stn,36617
1865,32,564555,0,Perth Underground Stn,36617
1865,32,564556,0,Perth Underground Stn,36617
1865,32,564557,0,Perth Underground Stn,36617
1865,32,564558,0,Perth Underground Stn,36617
1865,32,564559,0,Perth Underground Stn,36617
1865,32,564560,0,Perth Underground Stn,36617
1865,32,564561,0,Perth Underground Stn,36617
1865,32,564562,0,Perth Underground Stn,36617
1865,32,564563,0,Perth Underground Stn,36617
1865,32,564564,0,Perth Underground Stn,36617
1865,32,564565,0,Perth Underground Stn,36617
1865,32,564566,0,Perth Underground Stn,36617
1865,32,564567,0,Perth Underground Stn,36617
1865,32,564568,0,Perth Underground Stn,36617
1865,32,564569,0,Perth Underground Stn,36617
1829,84,564837,1,Fremantle Stn,36623
1829,84,564838,1,Fremantle Stn,36623
1829,84,564839,1,Fremantle Stn,36623
1829,84,564840,1,Fremantle Stn,36623
1829,84,564841,1,Fremantle Stn,36623
1829,84,564842,1,Fremantle Stn,36623
1829,84,564843,1,Fremantle Stn,36623
1829,84,564844,1,Fremantle Stn,36623
1829,84,564845,1,Fremantle Stn,36623
1829,84,564846,1,Fremantle Stn,36623
1829,84,564847,1,Fremantle Stn,36623
1829,50,565070,1,Fremantle Stn,36627
1829,50,565071,1,Fremantle Stn,36627
1829,50,565072,1,Fremantle Stn,36627
1829,50,565073,1,Fremantle Stn,36627
1829,50,565074,1,Fremantle Stn,36627
1829,50,565075,1,Fremantle Stn,36627
1829,50,565076,1,Fremantle Stn,36627
1829,50,565077,1,Fremantle Stn,36627
1829,50,565078,1,Fremantle Stn,36627
1829,50,565079,1,Fremantle Stn,36627
1829,50,565080,1,Fremantle Stn,36627
1829,50,565094,1,Fremantle Stn,36629
1829,50,565095,1,Fremantle Stn,36629
1829,50,565096,1,Fremantle Stn,36629
1829,50,565097,1,Fremantle Stn,36629
1829,50,565098,1,Fremantle Stn,36629
1829,50,565099,1,Fremantle Stn,36629
1829,50,565100,1,Fremantle Stn,36629
1829,50,565101,1,Fremantle Stn,36629
1829,50,565102,1,Fremantle Stn,36629
1829,50,565103,1,Fremantle Stn,36629
1829,50,565104,1,Fremantle Stn,36629
1829,50,565105,1,Fremantle Stn,36629
1829,84,565119,1,Fremantle Stn,36631
1829,84,565120,1,Fremantle Stn,36631
1829,84,565121,1,Fremantle Stn,36631
1829,84,565122,1,Fremantle Stn,36631
1829,84,565123,1,Fremantle Stn,36631
1829,84,565124,1,Fremantle Stn,36631
1829,84,565125,1,Fremantle Stn,36631
1829,84,565126,1,Fremantle Stn,36631
1829,84,565127,1,Fremantle Stn,36631
1829,84,565128,1,Fremantle Stn,36631
1829,84,565129,1,Fremantle Stn,36631
1829,84,565130,1,Fremantle Stn,36631
1829,32,565133,1,Shenton Park Stn,36633
1819,32,567744,1,Kwinana Bus Stn,36724
1819,32,567745,1,Kwinana Bus Stn,36724
1819,32,567746,1,Kwinana Bus Stn,36724
1819,32,567747,1,Kwinana Bus Stn,36724
1819,32,567748,1,Kwinana Bus Stn,36724
1819,32,567749,1,Kwinana Bus Stn,36724
1819,32,567750,1,Kwinana Bus Stn,36724
1819,32,567751,1,Kwinana Bus Stn,36724
1819,32,567752,1,Kwinana Bus Stn,36724
1819,32,567753,1,Kwinana Bus Stn,36724
1819,32,567754,1,Kwinana Bus Stn,36724
1819,32,567755,1,Kwinana Bus Stn,36724
1819,32,567756,1,Kwinana Bus Stn,36724
1819,32,567757,1,Kwinana Bus Stn,36724
1819,32,567758,1,Kwinana Bus Stn,36724
1819,32,567759,1,Kwinana Bus Stn,36724
1819,32,567760,1,Kwinana Bus Stn,36724
1819,32,567761,1,Kwinana Bus Stn,36724
1819,32,567762,1,Kwinana Bus Stn,36724
1819,32,567763,1,Kwinana Bus Stn,36724
1819,32,567764,1,Kwinana Bus Stn,36724
1819,32,567765,1,Kwinana Bus Stn,36724
1819,32,567766,1,Kwinana Bus Stn,36724
1819,32,567767,1,Kwinana Bus Stn,36724
1819,14,567768,1,Kwinana Bus Stn,36724
1819,14,567769,1,Kwinana Bus Stn,36724
1819,14,567770,1,Kwinana Bus Stn,36724
1819,14,567771,1,Kwinana Bus Stn,36724
1819,14,567772,1,Kwinana Bus Stn,36724
1819,14,567773,1,Kwinana Bus Stn,36724
1819,14,567774,1,Kwinana Bus Stn,36724
1819,14,567775,1,Kwinana Bus Stn,36724
1819,14,567776,1,Kwinana Bus Stn,36724
1819,14,567777,1,Kwinana Bus Stn,36724
1819,14,567778,1,Kwinana Bus Stn,36724
1819,14,567779,1,Kwinana Bus Stn,36724
1819,21,567780,1,Kwinana Bus Stn,36724
1819,21,567781,1,Kwinana Bus Stn,36724
1819,21,567782,1,Kwinana Bus Stn,36724
1819,21,567783,1,Kwinana Bus Stn,36724
1819,21,567784,1,Kwinana Bus Stn,36724
1819,21,567785,1,Kwinana Bus Stn,36724
1819,32,567786,0,Kwinana Stn,36725
1819,32,567787,0,Kwinana Stn,36725
1819,32,567788,0,Kwinana Stn,36725
1819,32,567789,0,Kwinana Stn,36725
1819,32,567790,0,Kwinana Stn,36725
1819,32,567791,0,Kwinana Stn,36725
1819,32,567792,0,Kwinana Stn,36725
1819,32,567793,0,Kwinana Stn,36725
1819,32,567794,0,Kwinana Stn,36725
1819,32,567795,0,Kwinana Stn,36725
1819,32,567796,0,Kwinana Stn,36725
1819,32,567797,0,Kwinana Stn,36725
1819,32,567798,0,Kwinana Stn,36725
1819,32,567799,0,Kwinana Stn,36725
1819,32,567800,0,Kwinana Stn,36725
1819,32,567801,0,Kwinana Stn,36725
1819,32,567802,0,Kwinana Stn,36725
1819,32,567803,0,Kwinana Stn,36725
1819,32,567804,0,Kwinana Stn,36725
1819,32,567805,0,Kwinana Stn,36725
1819,32,567806,0,Kwinana Stn,36725
1819,32,567807,0,Kwinana Stn,36725
1819,32,567808,0,Kwinana Stn,36725
1819,32,567809,0,Kwinana Stn,36725
1819,32,567810,0,Kwinana Stn,36725
1819,32,567811,0,Kwinana Stn,36725
1819,32,567812,0,Kwinana Stn,36725
1819,14,567813,0,Kwinana Stn,36725
1819,14,567814,0,Kwinana Stn,36725
1819,14,567815,0,Kwinana Stn,36725
1819,14,567816,0,Kwinana Stn,36725
1819,14,567817,0,Kwinana Stn,36725
1819,14,567818,0,Kwinana Stn,36725
1819,14,567819,0,Kwinana Stn,36725
1819,14,567820,0,Kwinana Stn,36725
1819,14,567821,0,Kwinana Stn,36725
1819,14,567822,0,Kwinana Stn,36725
1819,14,567823,0,Kwinana Stn,36725
1819,14,567824,0,Kwinana Stn,36725
1819,21,567825,0,Kwinana Stn,36725
1819,21,567826,0,Kwinana Stn,36725
1819,21,567827,0,Kwinana Stn,36725
1819,21,567828,0,Kwinana Stn,36725
1819,21,567829,0,Kwinana Stn,36725
2441,32,571143,0,Roe St Bus Stn,36988
2441,32,571144,0,Roe St Bus Stn,36988
2441,32,571145,0,Roe St Bus Stn,36988
2441,32,571146,0,Roe St Bus Stn,36988
2441,32,571147,0,Roe St Bus Stn,36988
2441,32,571148,0,Roe St Bus Stn,36988
2441,32,571149,0,Roe St Bus Stn,36988
2441,32,571150,0,Roe St Bus Stn,36988
2441,32,571151,0,Roe St Bus Stn,36988
2441,32,571152,0,Roe St Bus Stn,36988
2441,32,571153,0,Roe St Bus Stn,36988
2441,32,571154,0,Roe St Bus Stn,36988
2441,14,571155,0,Roe St Bus Stn,36988
2441,21,571156,0,Roe St Bus Stn,36988
2441,14,571157,0,Roe St Bus Stn,36988
2441,21,571158,0,Roe St Bus Stn,36988
2441,14,571159,0,Roe St Bus Stn,36988
2441,21,571160,0,Roe St Bus Stn,36988
2441,14,571161,0,Roe St Bus Stn,36988
2441,32,571162,0,Roe St Bus Stn,36988
2441,32,571163,0,Roe St Bus Stn,36988
2441,14,571164,0,Roe St Bus Stn,36988
2441,14,571165,0,Roe St Bus Stn,36988
2441,32,571166,0,Roe St Bus Stn,36988
2441,32,571167,0,Roe St Bus Stn,36988
2441,14,571168,0,Roe St Bus Stn,36988
2441,14,571169,0,Roe St Bus Stn,36988
2441,32,571170,0,Roe St Bus Stn,36988
2441,32,571171,0,Roe St Bus Stn,36988
2441,32,571172,0,Roe St Bus Stn,36988
2441,32,571173,0,Roe St Bus Stn,36988
2441,32,571174,0,Roe St Bus Stn,36988
2441,32,571175,0,Roe St Bus Stn,36988
2441,32,571176,0,Roe St Bus Stn,36988
2441,32,571177,0,Roe St Bus Stn,36988
2441,32,571178,0,Roe St Bus Stn,36988
2441,14,571179,0,Roe St Bus Stn,36988
2441,21,571180,0,Roe St Bus Stn,36988
2441,14,571181,0,Roe St Bus Stn,36988
2441,21,571182,0,Roe St Bus Stn,36988
2441,14,571183,0,Roe St Bus Stn,36988
2441,21,571184,0,Roe St Bus Stn,36988
2441,14,571185,0,Roe St Bus Stn,36988
2441,21,571186,0,Roe St Bus Stn,36988
2441,14,571187,0,Roe St Bus Stn,36988
2441,21,571188,0,Roe St Bus Stn,36988
2441,14,571189,0,Roe St Bus Stn,36988
2441,21,571190,0,Roe St Bus Stn,36988
2441,32,571191,0,Roe St Bus Stn,36988
2441,32,571192,0,Roe St Bus Stn,36988
2441,32,571193,0,Roe St Bus Stn,36988
2441,32,571194,0,Roe St Bus Stn,36988
2441,32,571195,0,Roe St Bus Stn,36988
2441,32,571196,0,Roe St Bus Stn,36988
2441,32,571197,0,Roe St Bus Stn,36988
2441,32,571198,0,Roe St Bus Stn,36988
2441,32,571199,0,Roe St Bus Stn,36988
2441,32,571200,0,Roe St Bus Stn,36988
2441,32,571201,0,Roe St Bus Stn,36988
2441,32,571202,0,Roe St Bus Stn,36988
2441,32,571203,0,Roe St Bus Stn,36988
2441,32,571204,0,Roe St Bus Stn,36988
2441,32,571205,0,Roe St Bus Stn,36988
2441,14,571206,0,Roe St Bus Stn,36988
2441,32,571207,0,Roe St Bus Stn,36988
2441,14,571208,0,Roe St Bus Stn,36988
2441,32,571209,0,Roe St Bus Stn,36988
2441,14,571210,0,Roe St Bus Stn,36988
2441,32,571211,0,Roe St Bus Stn,36988
2441,14,571212,0,Roe St Bus Stn,36988
2441,21,571213,0,Roe St Bus Stn,36988
2441,32,571214,0,Roe St Bus Stn,36988
2441,14,571215,0,Roe St Bus Stn,36988
2441,21,571216,0,Roe St Bus Stn,36988
2441,32,571217,0,Roe St Bus Stn,36988
2441,32,571218,0,Roe St Bus Stn,36988
2441,32,571219,0,Roe St Bus Stn,36988
2441,32,571220,0,Roe St Bus Stn,36988
2441,32,571221,0,Roe St Bus Stn,36988
2441,14,571222,0,Roe St Bus Stn,36988
2441,32,571223,0,Roe St Bus Stn,36988
2441,14,571224,0,Roe St Bus Stn,36988
2441,32,571225,0,Roe St Bus Stn,36988
2441,32,571226,0,Roe St Bus Stn,36988
2441,32,571227,0,Roe St Bus Stn,36988
2441,32,571228,0,Roe St Bus Stn,36988
2441,32,571229,0,Roe St Bus Stn,36988
2441,32,571230,0,Roe St Bus Stn,36988
2441,32,571231,0,Roe St Bus Stn,36988
2441,32,571232,0,Roe St Bus Stn,36988
2441,32,571233,0,Roe St Bus Stn,36988
2441,32,571234,0,Roe St Bus Stn,36988
2441,14,571235,0,Roe St Bus Stn,36988
2441,32,571236,0,Roe St Bus Stn,36988
2441,32,571237,0,Roe St Bus Stn,36988
2441,32,571238,0,Roe St Bus Stn,36988
2441,32,571239,1,Mirrabooka Bus Stn,36989
2441,32,571240,1,Mirrabooka Bus Stn,36989
2441,32,571241,1,Mirrabooka Bus Stn,36989
2441,32,571242,1,Mirrabooka Bus Stn,36989
2441,32,571243,1,Mirrabooka Bus Stn,36989
2441,32,571244,1,Mirrabooka Bus Stn,36989
2441,32,571245,1,Mirrabooka Bus Stn,36989
2441,32,571246,1,Mirrabooka Bus Stn,36989
2441,32,571247,1,Mirrabooka Bus Stn,36989
2441,32,571248,1,Mirrabooka Bus Stn,36989
2441,21,571249,1,Mirrabooka Bus Stn,36989
2441,14,571250,1,Mirrabooka Bus Stn,36989
2441,32,571251,1,Mirrabooka Bus Stn,36989
2441,14,571252,1,Mirrabooka Bus Stn,36989
2441,21,571253,1,Mirrabooka Bus Stn,36989
2441,32,571254,1,Mirrabooka Bus Stn,36989
2441,14,571255,1,Mirrabooka Bus Stn,36989
2441,21,571256,1,Mirrabooka Bus Stn,36989
2441,32,571257,1,Mirrabooka Bus Stn,36989
2441,14,571258,1,Mirrabooka Bus Stn,36989
2441,32,571259,1,Mirrabooka Bus Stn,36989
2441,14,571260,1,Mirrabooka Bus Stn,36989
2441,32,571261,1,Mirrabooka Bus Stn,36989
2441,14,571262,1,Mirrabooka Bus Stn,36989
2441,32,571263,1,Mirrabooka Bus Stn,36989
2441,14,571264,1,Mirrabooka Bus Stn,36989
2441,32,571265,1,Mirrabooka Bus Stn,36989
2441,14,571266,1,Mirrabooka Bus Stn,36989
2441,32,571267,1,Mirrabooka Bus Stn,36989
2441,32,571268,1,Mirrabooka Bus Stn,36989
2441,32,571269,1,Mirrabooka Bus Stn,36989
2441,32,571270,1,Mirrabooka Bus Stn,36989
2441,32,571271,1,Mirrabooka Bus Stn,36989
2441,32,571272,1,Mirrabooka Bus Stn,36989
2441,32,571273,1,Mirrabooka Bus Stn,36989
2441,32,571274,1,Mirrabooka Bus Stn,36989
2441,32,571275,1,Mirrabooka Bus Stn,36989
2441,32,571276,1,Mirrabooka Bus Stn,36989
2441,32,571277,1,Mirrabooka Bus Stn,36989
2441,32,571278,1,Mirrabooka Bus Stn,36989
2441,32,571279,1,Mirrabooka Bus Stn,36989
2441,32,571280,1,Mirrabooka Bus Stn,36989
2441,32,571281,1,Mirrabooka Bus Stn,36989
2441,14,571282,1,Mirrabooka Bus Stn,36989
2441,21,571283,1,Mirrabooka Bus Stn,36989
2441,32,571284,1,Mirrabooka Bus Stn,36989
2441,14,571285,1,Mirrabooka Bus Stn,36989
2441,21,571286,1,Mirrabooka Bus Stn,36989
2441,32,571287,1,Mirrabooka Bus Stn,36989
2441,14,571288,1,Mirrabooka Bus Stn,36989
2441,21,571289,1,Mirrabooka Bus Stn,36989
2441,32,571290,1,Mirrabooka Bus Stn,36989
2441,21,571291,1,Mirrabooka Bus Stn,36989
2441,32,571292,1,Mirrabooka Bus Stn,36989
2441,14,571293,1,Mirrabooka Bus Stn,36989
2441,21,571294,1,Mirrabooka Bus Stn,36989
2441,14,571295,1,Mirrabooka Bus Stn,36989
2441,21,571296,1,Mirrabooka Bus Stn,36989
2441,32,571297,1,Mirrabooka Bus Stn,36989
2441,32,571298,1,Mirrabooka Bus Stn,36989
2441,32,571299,1,Mirrabooka Bus Stn,36989
2441,32,571300,1,Mirrabooka Bus Stn,36989
2441,32,571301,1,Mirrabooka Bus Stn,36989
2441,32,571302,1,Mirrabooka Bus Stn,36989
2441,32,571303,1,Mirrabooka Bus Stn,36989
2441,32,571304,1,Mirrabooka Bus Stn,36989
2441,32,571305,1,Mirrabooka Bus Stn,36989
2441,32,571306,1,Mirrabooka Bus Stn,36989
2441,32,571307,1,Mirrabooka Bus Stn,36989
2441,32,571308,1,Mirrabooka Bus Stn,36989
2441,32,571309,1,Mirrabooka Bus Stn,36989
2441,32,571310,1,Mirrabooka Bus Stn,36989
2441,32,571311,1,Mirrabooka Bus Stn,36989
2441,32,571312,1,Mirrabooka Bus Stn,36989
2441,32,571313,1,Mirrabooka Bus Stn,36989
2441,14,571314,1,Mirrabooka Bus Stn,36989
2441,14,571315,1,Mirrabooka Bus Stn,36989
2441,32,571316,1,Mirrabooka Bus Stn,36989
2441,32,571317,1,Mirrabooka Bus Stn,36989
2441,14,571318,1,Mirrabooka Bus Stn,36989
2441,32,571319,1,Mirrabooka Bus Stn,36989
2441,14,571320,1,Mirrabooka Bus Stn,36989
2441,21,571321,1,Mirrabooka Bus Stn,36989
2441,32,571322,1,Mirrabooka Bus Stn,36989
2441,14,571323,1,Mirrabooka Bus Stn,36989
2441,21,571324,1,Mirrabooka Bus Stn,36989
2441,32,571325,1,Mirrabooka Bus Stn,36989
2441,32,571326,1,Mirrabooka Bus Stn,36989
2441,32,571327,1,Mirrabooka Bus Stn,36989
2465,21,571345,1,Mirrabooka Bus Stn,36992
2465,21,571346,1,Mirrabooka Bus Stn,36992
2465,21,571347,1,Mirrabooka Bus Stn,36992
2465,21,571348,1,Mirrabooka Bus Stn,36992
2465,21,571349,1,Mirrabooka Bus Stn,36992
2465,21,571350,1,Mirrabooka Bus Stn,36992
2465,21,571351,1,Mirrabooka Bus Stn,36992
2465,21,571352,1,Mirrabooka Bus Stn,36992
2465,21,571353,1,Mirrabooka Bus Stn,36992
2465,21,571354,1,Mirrabooka Bus Stn,36992
